timestamp,ax,ay,az
1479425811358065338,1.62,0.81,11.09
1479425811368166865,1.57,0.82,10.5
1479425811378312952,1.47,0.79,10.3
1479425811388651521,1.38,0.74,10.4
1479425811398375077,1.35,0.71,10.2
1479425811408370731,1.41,0.68,10.59
1479425811418831403,1.46,0.65,10.89
1479425811428391346,1.49,0.64,10.89
1479425811438574460,1.54,0.66,10.79
1479425811449159837,1.58,0.71,11.18
1479425811458471259,1.61,0.77,10.79
1479425811468426381,1.64,0.83,10.3
1479425811478510155,1.62,0.86,10.4
1479425811488387665,1.56,0.85,10.2
1479425811498707483,1.51,0.79,10.3
1479425811508619843,1.49,0.74,9.91
1479425811518649261,1.5,0.72,10.01
1479425811528871519,1.48,0.7,10.89
1479425811538659266,1.43,0.7,10.59
1479425811549369829,1.47,0.76,9.81
1479425811558700563,1.66,0.84,9.91
1479425811568658244,1.9,0.88,10.2
1479425811578716791,1.95,0.86,10.2
1479425811588633767,1.74,0.84,9.61
1479425811598885546,1.44,0.82,9.81
1479425811608889103,1.24,0.8,10.3
1479425811618933276,1.24,0.72,10.3
1479425811628868736,1.42,0.66,9.81
1479425811638890584,1.65,0.66,9.91
1479425811649598101,1.8,0.67,9.71
1479425811658974925,1.78,0.69,10.01
1479425811669142904,1.64,0.72,9.42
1479425811678997528,1.49,0.74,9.91
1479425811688851806,1.4,0.76,10.5
1479425811699017300,1.38,0.77,9.91
1479425811709077001,1.42,0.77,9.32
1479425811719100623,1.48,0.78,9.42
1479425811729131726,1.56,0.78,9.81
1479425811739270157,1.62,0.76,9.71
1479425811749891157,1.68,0.74,9.52
1479425811759142379,1.72,0.73,9.52
1479425811769078968,1.69,0.75,9.61
1479425811779342401,1.63,0.75,9.32
1479425811789388368,1.58,0.74,9.42
1479425811799164107,1.52,0.77,9.32
1479425811809347160,1.46,0.86,9.42
1479425811819244158,1.44,0.94,9.42
1479425811829345869,1.43,0.94,9.02
1479425811839243491,1.43,0.89,9.32
1479425811849905288,1.4,0.79,9.71
1479425811859278135,1.34,0.7,9.42
1479425811869284216,1.31,0.67,9.02
1479425811879321463,1.33,0.7,9.02
1479425811889348629,1.36,0.75,9.42
1479425811899577521,1.35,0.79,9.52
1479425811909363016,1.36,0.81,9.32
1479425811919375858,1.42,0.85,9.22
1479425811929401128,1.51,0.89,9.22
1479425811939589694,1.53,0.9,9.02
1479425811950312672,1.41,0.86,9.52
1479425811959764667,1.24,0.8,9.61
1479425811969472796,1.17,0.74,10.1
1479425811979743396,1.2,0.72,10.01
1479425811989569997,1.27,0.74,10.01
1479425811999668407,1.32,0.79,9.81
1479425812009649425,1.34,0.8,9.61
1479425812019788971,1.28,0.78,9.61
1479425812029939865,1.18,0.77,9.61
1479425812039693784,1.15,0.8,10.4
1479425812050416115,1.19,0.83,10.1
1479425812059733622,1.22,0.82,10.2
1479425812069733785,1.21,0.79,10.3
1479425812079772253,1.23,0.76,10.1
1479425812089790783,1.34,0.75,9.71
1479425812099882157,1.49,0.75,9.91
1479425812109861962,1.6,0.73,10.3
1479425812119854680,1.54,0.72,10.01
1479425812129859291,1.36,0.73,10.3
1479425812139916362,1.22,0.73,10.2
1479425812150671099,1.21,0.74,10.69
1479425812160267805,1.24,0.78,10.69
1479425812170038898,1.25,0.82,10.2
1479425812179998194,1.26,0.83,9.91
1479425812190039156,1.27,0.79,9.61
1479425812200042456,1.27,0.72,10.01
1479425812210070414,1.29,0.63,10.59
1479425812220162725,1.35,0.61,10.5
1479425812230161618,1.37,0.64,10.89
1479425812240441768,1.29,0.7,10.79
1479425812250864265,1.18,0.75,9.81
1479425812260230782,1.15,0.78,9.61
1479425812270232652,1.19,0.79,9.61
1479425812280234061,1.23,0.78,10.2
1479425812290338477,1.22,0.78,10.5
1479425812300350351,1.18,0.8,10.3
1479425812310352317,1.17,0.8,10.5
1479425812320325593,1.2,0.77,10.1
1479425812330341924,1.24,0.72,9.91
1479425812340356299,1.32,0.68,9.71
1479425812351147762,1.33,0.7,10.01
1479425812360473912,1.23,0.76,9.61
1479425812370434400,1.1,0.78,10.01
1479425812380467922,0.98,0.77,10.5
1479425812390587424,0.93,0.78,10.2
1479425812400480647,0.92,0.79,10.1
1479425812410573150,0.91,0.8,10.01
1479425812420582203,0.87,0.78,9.52
1479425812430617352,0.81,0.76,9.81
1479425812440662975,0.79,0.73,10.01
1479425812451398189,0.83,0.69,10.1
1479425812460692253,0.89,0.67,9.91
1479425812470696887,0.89,0.69,9.61
1479425812480712809,0.87,0.75,9.22
1479425812490742543,0.86,0.8,9.42
1479425812500788127,0.83,0.83,9.42
1479425812510838811,0.78,0.82,10.1
1479425812520857808,0.72,0.82,9.81
1479425812530902357,0.64,0.83,9.52
1479425812540883708,0.52,0.83,9.52
1479425812551866728,0.35,0.81,9.61
1479425812561406584,0.21,0.8,9.42
1479425812571181687,0.17,0.82,9.32
1479425812581446565,0.2,0.82,9.22
1479425812591262478,0.23,0.81,9.71
1479425812601607124,0.26,0.8,9.52
1479425812611223031,0.34,0.82,9.22
1479425812621584768,0.47,0.89,9.52
1479425812631366708,0.54,0.96,9.71
1479425812641601855,0.47,0.97,9.71
1479425812652130919,0.29,0.95,9.22
1479425812661777666,0.1,0.93,9.52
1479425812671408287,0.0,0.9,9.61
1479425812681650455,0.0,0.85,9.71
1479425812691402241,0.07,0.82,9.71
1479425812701659056,0.12,0.84,9.71
1479425812711392429,0.1,0.87,9.42
1479425812721675282,0.07,0.89,9.42
1479425812731410632,0.07,0.9,9.61
1479425812741656955,0.13,0.93,9.52
1479425812752182063,0.2,0.97,9.71
1479425812761653937,0.2,1.0,9.61
1479425812771695013,0.15,0.98,9.42
1479425812781648245,0.13,0.94,9.71
1479425812791807458,0.16,0.91,9.71
1479425812801647257,0.25,0.91,9.71
1479425812811578566,0.32,0.92,9.52
1479425812821663658,0.32,0.93,9.91
1479425812831671757,0.3,0.92,10.01
1479425812841650876,0.28,0.9,10.01
1479425812852483287,0.28,0.9,10.1
1479425812861890633,0.28,0.92,10.3
1479425812871777951,0.22,0.95,10.5
1479425812881739647,0.17,0.96,9.71
1479425812891909173,0.12,0.95,10.2
1479425812901791263,0.12,0.92,10.01
1479425812911889211,0.2,0.89,9.61
1479425812921889224,0.34,0.89,10.1
1479425812932105005,0.43,0.89,10.3
1479425812941821961,0.42,0.9,10.1
1479425812952794735,0.39,0.9,10.01
1479425812961894126,0.39,0.93,9.71
1479425812971846492,0.41,1.0,9.52
1479425812981938391,0.39,1.02,10.1
1479425812991984111,0.3,0.99,10.5
1479425813001989596,0.2,0.96,10.01
1479425813012196348,0.13,0.94,9.81
1479425813022028561,0.13,0.93,9.61
1479425813032177162,0.2,0.9,9.71
1479425813042076869,0.29,0.85,9.81
1479425813053262545,0.36,0.83,10.2
1479425813062312114,0.37,0.85,10.2
1479425813072218712,0.32,0.89,10.1
1479425813082205447,0.23,0.94,10.2
1479425813092197830,0.14,0.98,9.81
1479425813102589137,0.03,1.0,9.91
1479425813112620391,-0.01,0.99,9.81
1479425813122584962,0.02,0.99,9.32
1479425813132314239,0.12,0.99,9.81
1479425813142342610,0.22,0.97,10.1
1479425813153350438,0.29,0.95,10.5
1479425813163077419,0.33,0.94,10.2
1479425813172453407,0.28,0.94,9.71
1479425813182812730,0.13,0.94,9.42
1479425813192704058,0.0,0.96,9.02
1479425813202652381,0.0,1.0,9.91
1479425813212828349,0.11,1.0,10.2
1479425813222738424,0.28,0.99,10.5
1479425813232581837,0.35,0.98,10.5
1479425813242740883,0.24,0.98,10.01
1479425813253815633,0.12,0.97,10.1
1479425813263073461,0.12,0.95,10.01
1479425813272637783,0.22,0.91,9.71
1479425813282738242,0.38,0.88,9.32
1479425813293224400,0.43,0.86,9.61
1479425813302903003,0.3,0.89,10.2
1479425813313215464,0.09,0.97,10.3
1479425813322694873,-0.02,1.06,9.81
1479425813332777179,-0.01,1.1,9.52
1479425813342986612,0.03,1.05,9.52
1479425813354075080,0.08,0.97,9.32
1479425813363221835,0.13,0.91,9.71
1479425813373117716,0.17,0.89,9.71
1479425813382907407,0.23,0.89,9.91
1479425813393135081,0.35,0.89,10.01
1479425813403154905,0.45,0.9,9.71
1479425813413235833,0.41,0.89,10.01
1479425813423172976,0.27,0.9,9.52
1479425813433192643,0.15,0.95,9.42
1479425813443076912,0.12,1.0,9.22
1479425813454075793,0.18,1.01,9.52
1479425813463451503,0.23,0.97,9.32
1479425813473395371,0.23,0.93,9.52
1479425813483240336,0.2,0.93,9.52
1479425813493297805,0.19,0.94,9.61
1479425813503229170,0.22,0.97,9.71
1479425813513307418,0.25,0.99,9.71
1479425813523710172,0.26,0.97,9.32
1479425813533349927,0.25,0.97,8.93
1479425813543321493,0.25,1.0,8.93
1479425813554044215,0.23,1.04,9.71
1479425813563410305,0.19,1.04,10.4
1479425813573367663,0.14,1.01,10.2
1479425813583383884,0.1,0.98,10.1
1479425813593456697,0.07,0.96,9.71
1479425813603700185,0.11,0.95,9.42
1479425813613409554,0.2,0.94,9.52
1479425813623575568,0.27,0.96,9.61
1479425813633582471,0.23,0.97,9.81
1479425813643809479,0.09,0.94,10.3
1479425813654267720,0.0,0.92,10.1
1479425813663632943,0.05,0.93,10.2
1479425813673884329,0.15,0.94,10.01
1479425813683654244,0.19,0.95,10.01
1479425813693665364,0.18,0.97,9.91
1479425813703990368,0.1,0.98,10.1
1479425813714015326,0.0,0.98,10.4
1479425813723937360,-0.01,0.96,10.5
1479425813733749357,0.02,0.91,10.69
1479425813744057800,0.02,0.89,10.1
1479425813754575482,-0.03,0.91,9.61
1479425813763857752,-0.09,0.92,9.32
1479425813773821228,-0.11,0.95,9.91
1479425813784048853,-0.1,0.96,10.01
1479425813794200064,-0.07,0.97,10.2
1479425813804167406,-0.08,0.97,9.91
1479425813814135989,-0.13,0.97,10.01
1479425813823943836,-0.18,0.97,9.81
1479425813834243456,-0.19,0.95,10.1
1479425813844217004,-0.18,0.91,10.4
1479425813854828124,-0.18,0.9,9.91
1479425813864156907,-0.19,0.9,9.42
1479425813874180124,-0.23,0.92,9.42
1479425813884202202,-0.31,0.94,9.81
1479425813894155494,-0.34,0.92,10.1
1479425813904274752,-0.3,0.91,9.81
1479425813914340637,-0.28,0.95,9.71
1479425813924390298,-0.32,0.99,9.81
1479425813934258262,-0.41,1.0,9.91
1479425813944472345,-0.49,0.98,9.52
1479425813955031195,-0.52,0.93,9.61
1479425813964265042,-0.53,0.9,9.81
1479425813974344908,-0.55,0.89,9.71
1479425813984366187,-0.57,0.9,9.91
1479425813994399562,-0.53,0.93,9.81
1479425814004580578,-0.42,0.98,9.71
1479425814014417185,-0.33,1.0,10.1
1479425814024494921,-0.31,1.0,9.81
1479425814035071351,-0.35,1.01,9.32
1479425814044657579,-0.43,1.0,9.42
1479425814055234162,-0.5,0.96,9.52
1479425814064599523,-0.52,0.9,9.91
1479425814074740672,-0.5,0.88,10.1
1479425814084583154,-0.46,0.89,9.71
1479425814094701886,-0.43,0.91,9.52
1479425814104910283,-0.47,0.91,9.81
1479425814114738528,-0.51,0.92,9.81
1479425814124698638,-0.49,0.96,9.52
1479425814134730128,-0.43,0.99,10.01
1479425814144920779,-0.41,0.99,10.1
1479425814155463554,-0.4,0.97,9.81
1479425814164783827,-0.43,0.94,9.22
1479425814174990725,-0.48,0.91,9.42
1479425814184825178,-0.5,0.87,10.01
1479425814194892771,-0.46,0.87,9.71
1479425814204903091,-0.41,0.88,9.61
1479425814215167082,-0.4,0.91,9.81
1479425814224906483,-0.41,0.93,9.81
1479425814235181826,-0.42,0.91,10.01
1479425814245039528,-0.44,0.93,9.71
1479425814255935975,-0.42,0.98,9.52
1479425814265041335,-0.41,1.02,9.42
1479425814275496615,-0.44,1.01,9.61
1479425814285099143,-0.43,0.95,10.01
1479425814295413268,-0.38,0.89,10.1
1479425814305152546,-0.31,0.87,9.61
1479425814315583583,-0.27,0.89,9.61
1479425814325200832,-0.28,0.92,9.61
1479425814335300488,-0.33,0.97,9.71
1479425814345216442,-0.37,1.02,9.61
1479425814355983091,-0.4,1.0,9.91
1479425814365257180,-0.45,0.96,9.61
1479425814375569816,-0.49,0.92,10.01
1479425814385357200,-0.5,0.91,9.61
1479425814395400340,-0.45,0.92,9.71
1479425814405383599,-0.35,0.89,9.91
1479425814415655387,-0.27,0.85,9.91
1479425814425358895,-0.26,0.84,9.52
1479425814435697958,-0.31,0.86,9.61
1479425814445466895,-0.38,0.89,9.71
1479425814456369409,-0.41,0.92,9.61
1479425814465587084,-0.41,0.96,9.42
1479425814475782859,-0.37,1.0,9.42
1479425814485571408,-0.28,1.01,9.32
1479425814495603004,-0.17,0.96,9.32
1479425814505571709,-0.1,0.9,9.61
1479425814515697591,-0.08,0.87,9.91
1479425814525612642,-0.1,0.89,10.01
1479425814535966790,-0.09,0.91,9.71
1479425814545688607,-0.08,0.92,9.42
1479425814556586331,-0.09,0.93,9.32
1479425814565738366,-0.1,0.96,9.61
1479425814575752462,-0.12,0.98,9.91
1479425814585795613,-0.15,0.99,10.1
1479425814595926831,-0.16,1.01,10.01
1479425814605899189,-0.18,1.04,9.71
1479425814615938289,-0.18,1.03,9.71
1479425814625896708,-0.14,0.98,9.52
1479425814635946291,-0.1,0.95,9.81
1479425814645900693,-0.04,0.94,9.81
1479425814656910026,-0.01,0.95,10.1
1479425814665988394,-0.05,0.95,10.4
1479425814676338707,-0.16,0.94,10.2
1479425814686090211,-0.24,0.94,10.1
1479425814696112678,-0.23,0.95,9.71
1479425814706029227,-0.15,0.96,10.01
1479425814716186531,-0.11,0.94,10.5
1479425814726097722,-0.13,0.9,11.09
1479425814736195735,-0.12,0.86,11.18
1479425814746586846,-0.09,0.86,10.79
1479425814756935584,-0.07,0.88,10.5
1479425814766262208,-0.06,0.88,10.01
1479425814776216536,-0.1,0.86,9.42
1479425814786241754,-0.18,0.87,9.91
1479425814796902846,-0.28,0.87,10.4
1479425814806314628,-0.31,0.89,10.89
1479425814816401599,-0.26,0.96,11.18
1479425814826337232,-0.23,1.02,10.79
1479425814836656071,-0.22,1.03,10.2
1479425814846424992,-0.24,1.0,9.91
1479425814857277156,-0.3,0.95,9.81
1479425814866469441,-0.36,0.87,9.91
1479425814876513139,-0.45,0.79,10.3
1479425814886468119,-0.53,0.75,10.79
1479425814896844427,-0.43,0.79,10.99
1479425814906595971,-0.21,0.9,10.2
1479425814916860711,-0.06,1.0,10.2
1479425814926620548,-0.07,1.05,9.42
1479425814936712557,-0.27,1.05,9.42
1479425814946699193,-0.57,1.02,9.61
1479425814957445672,-0.78,0.96,9.91
1479425814966707260,-0.78,0.91,10.4
1479425814976739488,-0.64,0.87,10.01
1479425814987587760,-0.41,0.85,9.42
1479425814997173500,-0.24,0.86,9.42
1479425815007570333,-0.2,0.9,9.61
1479425815016813389,-0.26,0.96,9.61
1479425815027615922,-0.37,1.0,9.81
1479425815037278607,-0.44,1.02,10.01
1479425815047710557,-0.48,1.03,9.52
1479425815057917221,-0.5,1.01,9.22
1479425815067702014,-0.49,0.99,9.42
1479425815077202372,-0.46,0.98,9.42
1479425815087738009,-0.4,0.97,9.61
1479425815097137883,-0.32,0.95,9.71
1479425815107695765,-0.24,0.93,9.71
1479425815117267256,-0.19,0.93,9.81
1479425815127695817,-0.21,0.95,9.52
1479425815137119967,-0.29,0.98,9.61
1479425815147700382,-0.41,1.02,10.01
1479425815158436232,-0.51,1.06,9.81
1479425815167702014,-0.53,1.08,9.42
1479425815177614727,-0.47,1.05,9.61
1479425815187700711,-0.31,0.98,9.71
1479425815197464740,-0.14,0.93,9.71
1479425815207782806,-0.09,0.91,9.81
1479425815217585161,-0.16,0.94,9.91
1479425815227837948,-0.23,0.96,10.01
1479425815237572372,-0.27,0.96,10.1
1479425815247749114,-0.3,0.98,10.01
1479425815258635096,-0.34,1.02,9.61
1479425815267733574,-0.4,1.03,9.71
1479425815277585125,-0.45,1.04,9.61
1479425815287692302,-0.43,1.01,9.81
1479425815298057108,-0.36,0.97,10.2
1479425815307723560,-0.27,0.91,9.91
1479425815317925053,-0.2,0.86,9.42
1479425815327780114,-0.21,0.88,9.42
1479425815337568026,-0.26,0.95,9.71
1479425815347746405,-0.31,0.97,10.1
1479425815358824569,-0.36,0.94,10.3
1479425815367695058,-0.44,0.93,9.81
1479425815377977556,-0.52,0.97,9.52
1479425815387983109,-0.54,0.99,9.71
1479425815398015867,-0.52,0.95,9.71
1479425815408202454,-0.49,0.92,9.91
1479425815418096081,-0.44,0.92,9.91
1479425815427950988,-0.35,0.96,9.71
1479425815438051319,-0.31,0.99,9.32
1479425815447990012,-0.37,1.0,9.22
1479425815459068725,-0.5,1.0,9.81
1479425815468237283,-0.62,1.0,9.71
1479425815478079303,-0.67,1.01,9.61
1479425815487976876,-0.65,1.01,9.52
1479425815498023785,-0.59,0.98,9.32
1479425815508610351,-0.56,0.94,10.2
1479425815518250091,-0.59,0.93,9.71
1479425815528202134,-0.62,0.94,9.42
1479425815538370857,-0.64,0.96,9.32
1479425815548192778,-0.65,0.98,9.32
1479425815559079433,-0.66,0.98,9.32
1479425815568248300,-0.66,0.96,9.81
1479425815578313631,-0.63,0.94,9.52
1479425815588430601,-0.59,0.97,9.42
1479425815598579494,-0.59,1.01,9.61
1479425815609767421,-0.62,1.01,9.61
1479425815618312516,-0.64,0.96,9.52
1479425815628465611,-0.63,0.91,9.32
1479425815638594231,-0.63,0.91,9.12
1479425815648488162,-0.65,0.95,9.42
1479425815659254005,-0.64,0.99,9.91
1479425815669120763,-0.6,1.0,9.81
1479425815678745107,-0.57,1.0,9.32
1479425815688436961,-0.57,0.99,9.42
1479425815698650299,-0.55,1.0,9.71
1479425815709319417,-0.47,1.0,9.71
1479425815718808246,-0.41,0.97,9.81
1479425815728652186,-0.38,0.94,10.1
1479425815738576024,-0.33,0.92,9.91
1479425815749182931,-0.31,0.92,9.71
1479425815759344999,-0.36,0.92,9.71
1479425815768698602,-0.43,0.96,9.61
1479425815778637741,-0.47,1.0,9.61
1479425815789391290,-0.44,1.02,9.71
1479425815798789829,-0.38,1.02,9.91
1479425815809268436,-0.28,1.0,9.91
1479425815818882894,-0.22,1.0,9.61
1479425815828943918,-0.26,1.0,9.71
1479425815838839476,-0.33,1.0,10.01
1479425815854584547,-0.33,0.98,10.3
1479425815859651259,-0.23,0.95,9.91
1479425815869647226,-0.1,0.95,9.61
1479425815878938963,-0.07,0.96,9.91
1479425815889402801,-0.16,0.98,10.2
1479425815898935784,-0.24,0.99,10.1
1479425815909493005,-0.22,0.99,10.3
1479425815918980925,-0.12,1.0,10.5
1479425815929043886,-0.02,1.0,10.2
1479425815939028214,-0.01,1.0,9.81
1479425815949593983,-0.04,0.97,9.81
1479425815959836966,-0.09,0.9,10.3
1479425815969172267,-0.11,0.87,10.2
1479425815979117238,-0.06,0.9,10.2
1479425815989197160,-0.02,0.96,10.3
1479425815999383877,-0.03,1.0,10.3
1479425816009725204,-0.05,1.01,10.1
1479425816019269680,-0.05,1.0,10.2
1479425816029732532,-0.01,1.01,10.4
1479425816039585796,0.02,1.0,9.81
1479425816049310961,0.03,0.97,9.81
1479425816060025732,-0.01,0.91,10.1
1479425816069368639,-0.04,0.84,10.4
1479425816079404195,-0.01,0.81,10.3
1479425816089444192,0.0,0.87,10.01
1479425816099454893,-0.02,0.95,9.81
1479425816109783301,-0.04,0.98,9.91
1479425816119644069,-0.05,0.96,10.2
1479425816129483353,-0.05,0.93,9.61
1479425816139575946,-0.03,0.94,10.01
1479425816149891781,-0.09,0.95,10.01
1479425816160300087,-0.19,0.92,10.01
1479425816169862032,-0.26,0.86,10.2
1479425816179667047,-0.22,0.82,10.4
1479425816189613953,-0.13,0.82,9.81
1479425816199650693,-0.14,0.88,9.52
1479425816209940079,-0.28,0.95,9.02
1479425816219732465,-0.4,0.97,9.71
1479425816229985227,-0.41,0.94,10.2
1479425816239815844,-0.33,0.92,9.71
1479425816250049947,-0.29,0.95,9.22
1479425816260574875,-0.34,0.97,9.12
1479425816270064542,-0.42,0.95,9.61
1479425816281328718,-0.43,0.89,9.61
1479425816290098857,-0.38,0.84,10.01
1479425816300075482,-0.35,0.84,9.71
1479425816310156114,-0.42,0.87,9.42
1479425816319939217,-0.58,0.92,9.22
1479425816330197108,-0.71,0.95,9.71
1479425816339983502,-0.69,0.95,9.61
1479425816350263169,-0.53,0.96,9.52
1479425816360793605,-0.37,0.99,10.01
1479425816370309252,-0.32,1.0,10.01
1479425816380141099,-0.29,0.97,9.71
1479425816390328709,-0.3,0.92,9.71
1479425816400121403,-0.39,0.86,9.22
1479425816410478984,-0.48,0.84,9.52
1479425816420195176,-0.5,0.86,9.91
1479425816430584950,-0.48,0.91,10.1
1479425816440283757,-0.4,0.96,10.1
1479425816450491590,-0.28,0.99,10.2
1479425816461025378,-0.22,1.01,10.2
1479425816470572929,-0.27,1.02,9.61
1479425816480306334,-0.38,1.01,9.42
1479425816490603532,-0.4,0.97,9.22
1479425816500362813,-0.32,0.89,9.52
1479425816510643007,-0.21,0.81,10.2
1479425816520471392,-0.2,0.82,10.5
1479425816530663712,-0.32,0.87,10.1
1479425816540592062,-0.48,0.94,9.91
1479425816550704761,-0.52,0.98,10.1
1479425816561282704,-0.45,0.97,10.2
1479425816570702581,-0.35,0.93,10.1
1479425816580603862,-0.33,0.9,10.1
1479425816590776249,-0.39,0.89,10.3
1479425816600651458,-0.35,0.87,10.89
1479425816610815633,-0.2,0.8,10.69
1479425816620689937,-0.05,0.77,10.89
1479425816630849342,0.04,0.82,10.4
1479425816640753797,0.05,0.9,10.4
1479425816650879189,-0.1,0.95,10.4
1479425816662185396,-0.4,0.96,10.1
1479425816670887864,-0.7,0.95,9.42
1479425816681606605,-0.87,0.95,9.71
1479425816690953570,-0.89,0.96,9.02
1479425816700890393,-0.78,0.96,9.02
1479425816710976511,-0.56,0.9,9.71
1479425816721647289,-0.36,0.83,9.91
1479425816731420615,-0.23,0.81,9.32
1479425816740985610,-0.22,0.85,9.61
1479425816751429293,-0.23,0.88,9.71
1479425816762225146,-0.17,0.84,10.2
1479425816771490027,-0.11,0.75,11.48
1479425816781585529,-0.12,0.7,11.48
1479425816791573177,-0.15,0.72,10.4
1479425816801658392,-0.19,0.76,9.42
1479425816811574639,-0.27,0.73,9.12
1479425816821615815,-0.34,0.7,10.3
1479425816831591932,-0.29,0.78,9.32
1479425816841655802,-0.13,0.92,9.32
1479425816851620093,-0.01,1.08,8.83
1479425816862386429,-0.07,1.17,9.32
1479425816871614042,-0.2,1.15,9.12
1479425816881642892,-0.28,1.07,9.22
1479425816891649857,-0.31,1.0,9.12
1479425816901654442,-0.3,0.94,9.52
1479425816911401835,-0.23,0.84,9.71
1479425816921655673,-0.13,0.74,10.2
1479425816931450349,-0.08,0.72,9.91
1479425816941654180,-0.05,0.83,9.42
1479425816951491733,-0.01,0.99,9.42
1479425816962417868,0.02,1.03,9.91
1479425816971900876,0.02,0.95,10.2
1479425816981665111,-0.05,0.85,9.61
1479425816991812177,-0.17,0.77,9.02
1479425817001658851,-0.33,0.76,9.42
1479425817011866731,-0.44,0.77,9.71
1479425817021691894,-0.44,0.76,10.01
1479425817031878239,-0.33,0.76,10.1
1479425817041997320,-0.17,0.78,9.71
1479425817051904205,-0.02,0.85,9.42
1479425817062650103,0.03,0.94,9.61
1479425817072067479,0.03,0.98,9.22
1479425817081858919,-0.02,0.97,9.52
1479425817091968775,-0.1,0.91,10.01
1479425817101822424,-0.13,0.83,10.01
1479425817112095181,-0.1,0.74,9.61
1479425817121905747,-0.04,0.7,9.61
1479425817132081122,0.01,0.7,9.52
1479425817141940272,0.05,0.73,9.42
1479425817152179356,0.08,0.79,9.42
1479425817162696170,0.1,0.85,9.61
1479425817172228574,0.1,0.9,9.71
1479425817182073979,0.1,0.92,9.91
1479425817192248119,0.15,0.91,9.52
1479425817202073266,0.17,0.89,9.52
1479425817212401876,0.15,0.84,9.42
1479425817222174243,0.12,0.8,9.32
1479425817232420266,0.15,0.76,9.71
1479425817242162189,0.19,0.72,10.2
1479425817252433427,0.22,0.71,9.42
1479425817262928519,0.24,0.74,9.52
1479425817272475638,0.2,0.79,9.52
1479425817282310519,0.08,0.86,9.42
1479425817292578013,0.0,0.9,9.52
1479425817302355309,0.01,0.9,9.71
1479425817312570610,0.11,0.88,9.81
1479425817322587898,0.21,0.85,9.71
1479425817332574292,0.24,0.79,9.71
1479425817342409997,0.25,0.74,9.81
1479425817352608962,0.21,0.71,9.81
1479425817363216395,0.14,0.73,9.81
1479425817372663883,0.12,0.77,9.81
1479425817382822261,0.11,0.79,9.81
1479425817392737841,0.06,0.79,10.2
1479425817402801110,0.01,0.79,10.1
1479425817412701784,0.0,0.78,10.2
1479425817422821034,0.03,0.76,10.2
1479425817432759644,0.05,0.72,9.81
1479425817442794514,0.03,0.68,9.71
1479425817452746013,0.01,0.63,10.2
1479425817463439108,0.03,0.62,10.3
1479425817472838366,0.07,0.65,10.2
1479425817483248711,0.08,0.68,10.2
1479425817493043331,0.02,0.71,10.2
1479425817503063627,-0.05,0.73,10.01
1479425817512864651,-0.08,0.73,10.1
1479425817522979910,-0.03,0.72,10.4
1479425817532917368,0.01,0.71,10.3
1479425817543203824,0.04,0.68,10.2
1479425817552901931,0.05,0.65,10.2
1479425817563695625,0.0,0.6,9.91
1479425817573029014,-0.04,0.57,10.01
1479425817583068751,-0.06,0.59,9.52
1479425817592985726,-0.11,0.65,9.61
1479425817603620903,-0.16,0.69,9.81
1479425817613788662,-0.18,0.69,10.1
1479425817623124076,-0.13,0.67,10.01
1479425817633636355,-0.04,0.66,9.71
1479425817643219622,0.0,0.65,9.61
1479425817653632294,-0.01,0.63,9.61
1479425817663893455,-0.04,0.59,10.1
1479425817673584526,-0.06,0.56,9.71
1479425817683581415,-0.03,0.58,9.61
1479425817693415125,0.0,0.6,9.52
1479425817703875412,0.0,0.64,9.42
1479425817713696684,-0.03,0.68,9.71
1479425817723656940,-0.04,0.69,9.61
1479425817733570085,-0.03,0.69,9.61
1479425817743374386,-0.03,0.68,9.52
1479425817753928859,-0.05,0.65,9.52
1479425817764214377,-0.07,0.61,9.32
1479425817773573841,-0.08,0.58,9.81
1479425817783495323,-0.07,0.59,9.52
1479425817793594769,-0.02,0.61,9.52
1479425817804072501,-0.01,0.62,9.61
1479425817813584050,-0.07,0.64,9.52
1479425817823693070,-0.17,0.67,9.61
1479425817833631042,-0.24,0.68,9.71
1479425817843702586,-0.21,0.68,9.91
1479425817853875949,-0.14,0.64,9.61
1479425817864465120,-0.13,0.59,9.71
1479425817873755728,-0.19,0.55,9.81
1479425817883687962,-0.26,0.53,9.71
1479425817893740207,-0.25,0.57,9.52
1479425817904108194,-0.16,0.62,9.91
1479425817913793892,-0.12,0.65,10.01
1479425817924137122,-0.17,0.66,10.01
1479425817933840735,-0.26,0.66,10.1
1479425817944321356,-0.31,0.63,10.3
1479425817954079074,-0.35,0.58,10.4
1479425817964652685,-0.4,0.54,10.3
1479425817973925631,-0.43,0.51,10.1
1479425817983990788,-0.39,0.5,10.3
1479425817994228281,-0.28,0.51,10.3
1479425818004238304,-0.16,0.56,10.1
1479425818014045791,-0.11,0.6,9.81
1479425818024026090,-0.14,0.63,9.91
1479425818034279352,-0.21,0.65,10.2
1479425818044418560,-0.24,0.65,10.3
1479425818054592383,-0.2,0.64,10.69
1479425818064866250,-0.15,0.61,10.1
1479425818074266643,-0.15,0.59,10.4
1479425818084219346,-0.15,0.58,10.2
1479425818094243183,-0.13,0.58,10.1
1479425818104259173,-0.11,0.6,10.1
1479425818114817722,-0.11,0.6,10.3
1479425818124582212,-0.11,0.59,10.3
1479425818134585225,-0.09,0.6,10.3
1479425818144329385,-0.04,0.62,10.1
1479425818154692120,0.0,0.67,9.91
